id	rank	name	childcount	min	max	mode	median	mean	stddev	sum16slist
11581	species	Acidisphaera sp. G45-3	1	1	1	1	1	1.00	0.00	[1]
11582	species	Nitrosomonas europaea	1	1	1	1	1	1.00	0.00	[1]
11583	species	Geobacter sp. M18	1	4	4	4	4	4.00	0.00	[4]
11584	species	Acinetobacter sp. ACNIH1	1	7	7	7	7	7.00	0.00	[7]
11585	species	Haloterrigena daqingensis	1	2	2	2	2	2.00	0.00	[2]
11586	species	Pseudarcicella sp. HME7025	1	3	3	3	3	3.00	0.00	[3]
11587	species	Burkholderia thailandensis	18	4	4	4	4.0	4.00	0.00	[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
11588	species	Candidatus Fokinia solitaria	1	1	1	1	1	1.00	0.00	[1]
11589	species	Burkholderia sp. YI23	1	6	6	6	6	6.00	0.00	[6]
11590	species	Campylobacter ureolyticus	1	3	3	3	3	3.00	0.00	[3]
11591	species	Anaeromyxobacter dehalogenans	2	2	2	2	2.0	2.00	0.00	[2, 2]
11592	species	Mycobacterium sp. EPa45	1	2	2	2	2	2.00	0.00	[2]
11593	species	Paenalcaligenes hominis	1	3	3	3	3	3.00	0.00	[3]
11594	species	Rhodopseudomonas palustris	9	1	2	2	2	1.89	0.31	[1, 2, 2, 2, 2, 2, 2, 2, 2]
11595	species	Shewanella sp. WE21	1	10	10	10	10	10.00	0.00	[10]
11596	species	Rickettsia rhipicephali	2	1	1	1	1.0	1.00	0.00	[1, 1]
11597	species	Paraburkholderia rhizoxinica	1	3	3	3	3	3.00	0.00	[3]
11598	species	Malacobacter halophilus	1	6	6	6	6	6.00	0.00	[6]
11599	species	Rhodobacter sp. CZR27	1	4	4	4	4	4.00	0.00	[4]
11600	species	Rhizorhabdus dicambivorans	1	2	2	2	2	2.00	0.00	[2]
11601	species	Sporosarcina sp. P37	1	8	8	8	8	8.00	0.00	[8]
11602	species	Pseudanabaena sp. PCC 7367	1	2	2	2	2	2.00	0.00	[2]
11603	species	Azospirillum sp. TSH58	1	9	9	9	9	9.00	0.00	[9]
11604	species	Candidatus Nucleicultrix amoebiphila	1	2	2	2	2	2.00	0.00	[2]
11605	species	Ferroglobus placidus	1	1	1	1	1	1.00	0.00	[1]
11606	species	Raoultella sp. X13	1	8	8	8	8	8.00	0.00	[8]
11607	species	Cardinium endosymbiont of Sogatella furcifera	1	1	1	1	1	1.00	0.00	[1]
11608	species	Burkholderia sp. PAMC 26561	1	4	4	4	4	4.00	0.00	[4]
11609	species	[Eubacterium] sulci	1	2	2	2	2	2.00	0.00	[2]
11610	species	Burkholderia stabilis	2	6	6	6	6.0	6.00	0.00	[6, 6]
11611	species	Acidianus brierleyi	1	1	1	1	1	1.00	0.00	[1]
11612	species	Zymomonas mobilis	12	2	3	3	3.0	2.83	0.37	[3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3]
11613	species	Rickettsia conorii	1	1	1	1	1	1.00	0.00	[1]
11614	species	Frankia inefficax	1	3	3	3	3	3.00	0.00	[3]
11615	species	Dickeya zeae	3	7	7	7	7	7.00	0.00	[7, 7, 7]
11616	species	Aurantimicrobium sp. MWH-Uga1	1	1	1	1	1	1.00	0.00	[1]
11617	species	Sinorhizobium meliloti	23	2	3	3	3	2.96	0.20	[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3]
11618	species	Deinococcus soli Cha et al. 2016	1	3	3	3	3	3.00	0.00	[3]
11619	species	Exiguobacterium antarcticum	1	9	9	9	9	9.00	0.00	[9]
11620	species	Brevundimonas vesicularis	1	2	2	2	2	2.00	0.00	[2]
11621	species	Citrobacter freundii complex sp. CFNIH3	1	8	8	8	8	8.00	0.00	[8]
11622	species	Halobacillus mangrovi	1	7	7	7	7	7.00	0.00	[7]
11623	species	Sphingobacterium sp. ML3W	1	8	8	8	8	8.00	0.00	[8]
11624	species	Desulfurobacterium thermolithotrophum	1	2	2	2	2	2.00	0.00	[2]
11625	species	Mannheimia sp. USDA-ARS-USMARC-1261	1	6	6	6	6	6.00	0.00	[6]
11626	species	Pseudonocardia dioxanivorans	1	3	3	3	3	3.00	0.00	[3]
11627	species	Maribacter sp. T28	1	3	3	3	3	3.00	0.00	[3]
11628	species	Bacteroidales bacterium CF	1	3	3	3	3	3.00	0.00	[3]
11629	species	Streptococcus sp. NPS 308	1	4	4	4	4	4.00	0.00	[4]
11630	species	Halohasta litchfieldiae	1	2	2	2	2	2.00	0.00	[2]
11631	species	Thauera sp. K11	1	4	4	4	4	4.00	0.00	[4]
11632	species	Aggregatibacter aphrophilus	4	6	6	6	6.0	6.00	0.00	[6, 6, 6, 6]
11633	species	Coxiella endosymbiont of Amblyomma americanum	1	1	1	1	1	1.00	0.00	[1]
11634	species	Nostoc sp. PCC 7524	1	5	5	5	5	5.00	0.00	[5]
11635	species	Nostoc sphaeroides	1	4	4	4	4	4.00	0.00	[4]
11636	species	Clostridium botulinum	40	1	11	9	9.0	8.95	1.50	[8, 8, 9, 9, 9, 11, 11, 9, 9, 9, 9, 10, 9, 8, 10, 8, 11, 11, 10, 9, 9, 9, 8, 9, 9, 9, 9, 8, 9, 9, 9, 9, 9, 9, 1, 9, 9, 9, 9, 10]
11637	species	Chromobacterium violaceum	2	8	8	8	8.0	8.00	0.00	[8, 8]
11638	species	Candidatus Bipolaricaulis anaerobius	1	1	1	1	1	1.00	0.00	[1]
11639	species	Pseudomonas sp. URMO17WK12:I11	2	6	7		6.5	6.50	0.50	[6, 7]
11640	species	Haemophilus influenzae	56	6	7	6	6.0	6.02	0.13	[6, 6, 6, 6, 6, 6, 6, 6, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]
11641	species	Megamonas hypermegale	1	5	5	5	5	5.00	0.00	[5]
11642	species	Capnocytophaga gingivalis	1	3	3	3	3	3.00	0.00	[3]
11643	species	Erythrobacter flavus	1	2	2	2	2	2.00	0.00	[2]
11644	species	Chlamydia gallinacea	2	1	1	1	1.0	1.00	0.00	[1, 1]
11645	species	Citrobacter amalonaticus	3	7	7	7	7	7.00	0.00	[7, 7, 7]
11646	species	Thermovibrio ammonificans	1	3	3	3	3	3.00	0.00	[3]
11647	species	Auricoccus indicus	1	4	4	4	4	4.00	0.00	[4]
11648	species	Synechococcus sp. KORDI-49	1	2	2	2	2	2.00	0.00	[2]
11649	species	Agarivorans gilvus	1	7	7	7	7	7.00	0.00	[7]
11650	species	Aeromonas sp. ASNIH5	1	10	10	10	10	10.00	0.00	[10]
11651	species	Capnocytophaga ochracea	1	4	4	4	4	4.00	0.00	[4]
11652	species	Enterobacter ludwigii	1	9	9	9	9	9.00	0.00	[9]
11653	species	Bacillus sp. FJAT-14266	1	12	12	12	12	12.00	0.00	[12]
11654	species	Runella slithyformis	1	2	2	2	2	2.00	0.00	[2]
11655	species	Methanohalophilus mahii	1	3	3	3	3	3.00	0.00	[3]
11656	species	Cryobacterium sp. LW097	1	3	3	3	3	3.00	0.00	[3]
11657	species	Candidatus Thiodictyon syntrophicum	1	2	2	2	2	2.00	0.00	[2]
11658	species	Streptococcus equinus	1	6	6	6	6	6.00	0.00	[6]
11659	species	Streptomyces sp. P3	1	6	6	6	6	6.00	0.00	[6]
11660	species	Salmonella enterica	453	5	8	7	7	6.98	0.22	[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 6, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]
11661	species	Candidatus Nitrosomarinus catalina	1	1	1	1	1	1.00	0.00	[1]
11662	species	Weeksella virosa	1	5	5	5	5	5.00	0.00	[5]
11663	species	Calothrix sp. NIES-4071	1	5	5	5	5	5.00	0.00	[5]
11664	species	Paenibacillus sabinae	1	9	9	9	9	9.00	0.00	[9]
11665	species	Natronomonas moolapensis	1	1	1	1	1	1.00	0.00	[1]
11666	species	Rhodoferax ferrireducens	1	2	2	2	2	2.00	0.00	[2]
11667	species	Maribacter sp. 1_2014MBL_MicDiv	1	2	2	2	2	2.00	0.00	[2]
11668	species	endosymbiont of Acanthamoeba sp. UWC8	1	1	1	1	1	1.00	0.00	[1]
11669	species	Aquimarina sp. AD1	1	3	3	3	3	3.00	0.00	[3]
11670	species	Acidaminococcus fermentans	1	6	6	6	6	6.00	0.00	[6]
11671	species	Belliella baltica	1	4	4	4	4	4.00	0.00	[4]
11672	species	Frateuria aurantia	1	4	4	4	4	4.00	0.00	[4]
11673	species	Aeromicrobium erythreum	1	2	2	2	2	2.00	0.00	[2]
11674	species	Chryseobacterium sp. T16E-39	1	5	5	5	5	5.00	0.00	[5]
11675	species	Acidovorax citrulli	2	3	3	3	3.0	3.00	0.00	[3, 3]
11676	species	Mannheimia haemolytica	14	6	6	6	6.0	6.00	0.00	[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]
11677	species	Vagococcus penaei	1	5	5	5	5	5.00	0.00	[5]
11678	species	Methanotorris igneus	1	2	2	2	2	2.00	0.00	[2]
11679	species	Flavobacteriaceae bacterium 3519-10	1	2	2	2	2	2.00	0.00	[2]
11680	species	Leptotrichia sp. oral taxon 212	1	4	4	4	4	4.00	0.00	[4]
11681	species	Pseudomonas viridiflava	1	5	5	5	5	5.00	0.00	[5]
11682	species	Aneurinibacillus soli	1	17	17	17	17	17.00	0.00	[17]
11683	species	Candidatus Methanomassiliicoccus intestinalis	1	1	1	1	1	1.00	0.00	[1]
11684	species	Vibrio shilonii	1	11	11	11	11	11.00	0.00	[11]
11685	species	Shigella sp. PAMC 28760	1	7	7	7	7	7.00	0.00	[7]
11686	species	Pseudomonas sp. FGI182	1	7	7	7	7	7.00	0.00	[7]
11687	species	Candidatus Nitrosopumilus sediminis	1	1	1	1	1	1.00	0.00	[1]
11688	species	Pseudomonas sp. M30-35	1	4	4	4	4	4.00	0.00	[4]
11689	species	Megasphaera hexanoica	1	6	6	6	6	6.00	0.00	[6]
11690	species	Cyanothece sp. PCC 8802	1	2	2	2	2	2.00	0.00	[2]
11691	species	Oligella urethralis	1	3	3	3	3	3.00	0.00	[3]
11692	species	Rhodococcus sp. YL-1	1	4	4	4	4	4.00	0.00	[4]
11693	species	Microbacterium sp. BH-3-3-3	1	3	3	3	3	3.00	0.00	[3]
11694	species	Neorhizobium galegae	2	3	3	3	3.0	3.00	0.00	[3, 3]
11695	species	Candidatus Purcelliella pentastirinorum	1	1	1	1	1	1.00	0.00	[1]
11696	species	Vibrio owensii	2	12	12	12	12.0	12.00	0.00	[12, 12]
11697	species	Terriglobus sp. TAA 43	1	1	1	1	1	1.00	0.00	[1]
11698	species	Serratia sp. YD25	1	6	6	6	6	6.00	0.00	[6]
11699	species	Thermoanaerobacter kivui	1	4	4	4	4	4.00	0.00	[4]
11700	species	Vibrio tasmaniensis	1	8	8	8	8	8.00	0.00	[8]
11701	species	Legionella endosymbiont of Polyplax serrata	1	1	1	1	1	1.00	0.00	[1]
11702	species	Rhodococcus qingshengii	1	6	6	6	6	6.00	0.00	[6]
11703	species	Tepidanaerobacter acetatoxydans	2	2	2	2	2.0	2.00	0.00	[2, 2]
11704	species	Reinekea forsetii	1	5	5	5	5	5.00	0.00	[5]
11705	species	Staphylococcus warneri	1	5	5	5	5	5.00	0.00	[5]
11706	species	Kineococcus radiotolerans	1	4	4	4	4	4.00	0.00	[4]
11707	species	Rhizobium phaseoli	14	3	3	3	3.0	3.00	0.00	[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
11708	species	Pseudoalteromonas aliena	1	10	10	10	10	10.00	0.00	[10]
11709	species	Croceibacter atlanticus	1	2	2	2	2	2.00	0.00	[2]
11710	species	Actinomyces oris	1	3	3	3	3	3.00	0.00	[3]
11711	species	Flammeovirga sp. MY04	1	8	8	8	8	8.00	0.00	[8]
11712	species	Pediococcus inopinatus	1	4	4	4	4	4.00	0.00	[4]
11713	species	Sphingorhabdus sp. YGSMI21	1	2	2	2	2	2.00	0.00	[2]
11714	species	Stenotrophomonas sp. KCTC 12332	1	4	4	4	4	4.00	0.00	[4]
11715	species	Halostagnicola larsenii	1	2	2	2	2	2.00	0.00	[2]
11716	species	Niabella ginsenosidivorans	1	2	2	2	2	2.00	0.00	[2]
11717	species	Geobacillus sp. Y4.1MC1	1	10	10	10	10	10.00	0.00	[10]
11718	species	Pyrolobus fumarii	1	1	1	1	1	1.00	0.00	[1]
11719	species	Butyrivibrio hungatei	1	4	4	4	4	4.00	0.00	[4]
11720	species	Polymorphum gilvum	1	2	2	2	2	2.00	0.00	[2]
11721	species	Desulfococcus oleovorans	1	1	1	1	1	1.00	0.00	[1]
11722	species	Granulicella mallensis	1	1	1	1	1	1.00	0.00	[1]
11723	species	Corynebacterium frankenforstense	1	4	4	4	4	4.00	0.00	[4]
11724	species	Arcobacter nitrofigilis	1	4	4	4	4	4.00	0.00	[4]
11725	species	Caulobacter mirabilis	1	2	2	2	2	2.00	0.00	[2]
11726	species	Methanoculleus sp. MAB1	1	1	1	1	1	1.00	0.00	[1]
11727	species	Rhodococcus sp. MTM3W5.2	1	4	4	4	4	4.00	0.00	[4]
11728	species	Pseudomonas sp. SWI6	1	9	9	9	9	9.00	0.00	[9]
11729	species	Deinococcus maricopensis	1	4	4	4	4	4.00	0.00	[4]
11730	species	Carboxydocella thermautotrophica	2	5	5	5	5.0	5.00	0.00	[5, 5]
11731	species	Actinoalloteichus hoggarensis	1	3	3	3	3	3.00	0.00	[3]
11732	species	Pseudoalteromonas translucida	1	9	9	9	9	9.00	0.00	[9]
11733	species	Victivallales bacterium CCUG 44730	1	4	4	4	4	4.00	0.00	[4]
11734	species	Blautia sp. N6H1-15	1	5	5	5	5	5.00	0.00	[5]
11735	species	Mucilaginibacter sp. PAMC 26640	1	3	3	3	3	3.00	0.00	[3]
11736	species	Bacillus thermoamylovorans	1	8	8	8	8	8.00	0.00	[8]
11737	species	Sulfitobacter sp. SK025	1	3	3	3	3	3.00	0.00	[3]
11738	species	Staphylothermus marinus	1	1	1	1	1	1.00	0.00	[1]
11739	species	Candidatus Planktophila dulcis	3	1	1	1	1	1.00	0.00	[1, 1, 1]
11740	species	Betaproteobacteria bacterium GR16-43	1	2	2	2	2	2.00	0.00	[2]
11741	species	Thermosipho melanesiensis	2	4	4	4	4.0	4.00	0.00	[4, 4]
11742	species	Parabacteroides distasonis	2	7	7	7	7.0	7.00	0.00	[7, 7]
11743	species	Candidatus Blochmannia floridanus	1	1	1	1	1	1.00	0.00	[1]
11744	species	Streptomyces koyangensis	1	7	7	7	7	7.00	0.00	[7]
11745	species	Nitrosomonas eutropha	1	1	1	1	1	1.00	0.00	[1]
11746	species	Burkholderia cepacia	11	2	6	6	6	5.45	1.16	[6, 2, 6, 6, 5, 6, 5, 6, 6, 6, 6]
11747	species	Pontimonas salivibrio	1	1	1	1	1	1.00	0.00	[1]
11748	species	Spirosoma pollinicola	1	1	1	1	1	1.00	0.00	[1]
11749	species	Rhizobium sp. N621	1	3	3	3	3	3.00	0.00	[3]
11750	species	Actinobacillus porcitonsillarum	1	6	6	6	6	6.00	0.00	[6]
11751	species	Mycoplasma edwardii	1	3	3	3	3	3.00	0.00	[3]
11752	species	Pyrobaculum islandicum	1	1	1	1	1	1.00	0.00	[1]
11753	species	Streptococcus pasteurianus	2	5	6		5.5	5.50	0.50	[5, 6]
11754	species	Nitrosospira lacus	1	1	1	1	1	1.00	0.00	[1]
11755	species	Asticcacaulis excentricus	1	3	3	3	3	3.00	0.00	[3]
11756	species	Bacillus sp. (in: Bacteria)	1	10	10	10	10	10.00	0.00	[10]
11757	species	Agrobacterium fabrum	1	4	4	4	4	4.00	0.00	[4]
11758	species	Thermanaerovibrio acidaminovorans	1	3	3	3	3	3.00	0.00	[3]
11759	species	Rhizobium sp. NT-26	1	3	3	3	3	3.00	0.00	[3]
11760	species	Borreliella burgdorferi	10	1	1	1	1.0	1.00	0.00	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
11761	species	Acidilobus sp. 7A	1	1	1	1	1	1.00	0.00	[1]
11762	species	Halomonas hydrothermalis	1	6	6	6	6	6.00	0.00	[6]
11763	species	Actinobacillus equuli	1	6	6	6	6	6.00	0.00	[6]
11764	species	Parvimonas micra	2	3	3	3	3.0	3.00	0.00	[3, 3]
11765	species	Neorickettsia risticii	1	1	1	1	1	1.00	0.00	[1]
11766	species	Barnesiella viscericola	1	5	5	5	5	5.00	0.00	[5]
11767	species	Aeromonas veronii	6	7	10	10	10.0	9.33	1.11	[10, 10, 10, 7, 9, 10]
11768	species	Hydrogenobaculum sp. HO	1	2	2	2	2	2.00	0.00	[2]
11769	species	Serratia sp. SSNIH1	1	7	7	7	7	7.00	0.00	[7]
11770	species	Rhizobium sp. N741	1	3	3	3	3	3.00	0.00	[3]
11771	species	Lactobacillus agilis	1	8	8	8	8	8.00	0.00	[8]
11772	species	Salinibacterium sp. CGMCC 1.16371	1	2	2	2	2	2.00	0.00	[2]
11773	species	Candidatus Sodalis pierantonius	1	5	5	5	5	5.00	0.00	[5]
11774	species	Rhodoferax saidenbachensis	1	2	2	2	2	2.00	0.00	[2]
11775	species	Methylobacterium sp. AMS5	1	5	5	5	5	5.00	0.00	[5]
11776	species	Stenoxybacter acetivorans	1	4	4	4	4	4.00	0.00	[4]
11777	species	Mesoplasma florum	9	2	2	2	2	2.00	0.00	[2, 2, 2, 2, 2, 2, 2, 2, 2]
11778	species	Lacinutrix venerupis	1	2	2	2	2	2.00	0.00	[2]
11779	species	Gammaproteobacteria bacterium DM2	1	10	10	10	10	10.00	0.00	[10]
11780	species	Methylomicrobium alcaliphilum	1	3	3	3	3	3.00	0.00	[3]
11781	species	Desulfovibrio salexigens	1	5	5	5	5	5.00	0.00	[5]
11782	species	Acinetobacter lactucae	1	6	6	6	6	6.00	0.00	[6]
11783	species	Cutibacterium granulosum	1	2	2	2	2	2.00	0.00	[2]
11784	species	Pasteurella multocida	44	1	6	6	6.0	5.84	0.77	[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 6, 6, 6, 5, 6, 1, 6, 6, 6, 6, 6, 6]
11785	species	Petrotoga mobilis	1	2	2	2	2	2.00	0.00	[2]
11786	species	Paraburkholderia phytofirmans	1	6	6	6	6	6.00	0.00	[6]
11787	species	Pseudomonas sp. CCOS 191	1	7	7	7	7	7.00	0.00	[7]
11788	species	Rhodospirillum centenum	1	4	4	4	4	4.00	0.00	[4]
11789	species	Blattabacterium sp. (Cryptocercus kyebangensis)	1	1	1	1	1	1.00	0.00	[1]
11790	species	Mycoplasma leachii	1	2	2	2	2	2.00	0.00	[2]
11791	species	Blastococcus saxobsidens	1	3	3	3	3	3.00	0.00	[3]
11792	species	Corynebacterium cystitidis	1	4	4	4	4	4.00	0.00	[4]
11793	species	Streptococcus cristatus	3	4	4	4	4	4.00	0.00	[4, 4, 4]
11794	species	Borrelia hermsii	3	1	1	1	1	1.00	0.00	[1, 1, 1]
11795	species	Streptococcus infantarius	2	6	9		7.5	7.50	1.50	[6, 9]
11796	species	Enterobacter sp. E20	1	8	8	8	8	8.00	0.00	[8]
11797	species	Luteibacter rhizovicinus	1	2	2	2	2	2.00	0.00	[2]
11798	species	Methanobacterium formicicum	3	2	2	2	2	2.00	0.00	[2, 2, 2]
11799	species	Methyloceanibacter sp. wino2	1	1	1	1	1	1.00	0.00	[1]
11800	species	Actinosynnema pretiosum	2	5	5	5	5.0	5.00	0.00	[5, 5]
11801	species	Defluviitoga tunisiensis	1	3	3	3	3	3.00	0.00	[3]
11802	species	Pseudopedobacter saltans	1	4	4	4	4	4.00	0.00	[4]
11803	species	Mycobacterium sp. YC-RL4	1	2	2	2	2	2.00	0.00	[2]
11804	species	Spirosoma radiotolerans	1	3	3	3	3	3.00	0.00	[3]
11805	species	Paraliobacillus sp. X-1125	1	9	9	9	9	9.00	0.00	[9]
11806	species	Thermoanaerobacter mathranii	1	4	4	4	4	4.00	0.00	[4]
11807	species	Bacteroides ovatus	3	5	5	5	5	5.00	0.00	[5, 5, 5]
11808	species	Thauera humireducens	1	4	4	4	4	4.00	0.00	[4]
11809	species	Halioglobus pacificus	1	2	2	2	2	2.00	0.00	[2]
11810	species	Rickettsia felis	1	1	1	1	1	1.00	0.00	[1]
11811	species	Hahella chejuensis	1	5	5	5	5	5.00	0.00	[5]
11812	species	Cyanothece sp. PCC 7425	1	2	2	2	2	2.00	0.00	[2]
11813	species	Catenulispora acidiphila	1	3	3	3	3	3.00	0.00	[3]
11814	species	Nitrosococcus watsonii	1	2	2	2	2	2.00	0.00	[2]
11815	species	Leptotrichia sp. oral taxon 847	1	5	5	5	5	5.00	0.00	[5]
11816	species	Thiomonas intermedia	2	1	1	1	1.0	1.00	0.00	[1, 1]
11817	species	Enterobacteriaceae bacterium bta3-1	1	7	7	7	7	7.00	0.00	[7]
11818	species	Dechloromonas sp. HYN0024	1	3	3	3	3	3.00	0.00	[3]
11819	species	Brachyspira murdochii	1	1	1	1	1	1.00	0.00	[1]
11820	species	Blattabacterium cuenoti	2	1	1	1	1.0	1.00	0.00	[1, 1]
11821	species	Neisseria zoodegmatis	1	4	4	4	4	4.00	0.00	[4]
11822	species	Thermus oshimai	1	2	2	2	2	2.00	0.00	[2]
11823	species	Paenibacillus sp. BIHB4019	1	8	8	8	8	8.00	0.00	[8]
11824	species	Vibrio harveyi	4	10	12	12	12.0	11.50	0.87	[12, 12, 12, 10]
11825	species	Klebsiella michiganensis	8	7	8	8	8.0	7.88	0.33	[8, 8, 8, 8, 7, 8, 8, 8]
11826	species	Acetomicrobium mobile	1	2	2	2	2	2.00	0.00	[2]
11827	species	Kocuria palustris	1	3	3	3	3	3.00	0.00	[3]
11828	species	Teredinibacter turnerae	1	3	3	3	3	3.00	0.00	[3]
11829	species	Acetoanaerobium sticklandii	1	6	6	6	6	6.00	0.00	[6]
11830	species	Bordetella trematum	2	4	5		4.5	4.50	0.50	[4, 5]
11831	species	Microbulbifer agarilyticus	1	3	3	3	3	3.00	0.00	[3]
11832	species	Blattabacterium sp. (Blatta orientalis)	1	1	1	1	1	1.00	0.00	[1]
11833	species	Alteromonas sp. RW2A1	1	5	5	5	5	5.00	0.00	[5]
11834	species	Stenotrophomonas sp. LM091	1	3	3	3	3	3.00	0.00	[3]
11835	species	Xanthomonas fragariae	5	2	2	2	2	2.00	0.00	[2, 2, 2, 2, 2]
11836	species	Oceanicoccus sagamiensis	1	2	2	2	2	2.00	0.00	[2]
11837	species	Acetobacter persici	1	4	4	4	4	4.00	0.00	[4]
11838	species	Lactobacillus amylophilus	1	4	4	4	4	4.00	0.00	[4]
11839	species	Klebsiella sp. M5al	1	8	8	8	8	8.00	0.00	[8]
11840	species	Pelobacter acetylenicus	1	4	4	4	4	4.00	0.00	[4]
11841	species	Chelativorans sp. BNC1	1	2	2	2	2	2.00	0.00	[2]
11842	species	'Aster yellows witches''-broom phytoplasma'	1	2	2	2	2	2.00	0.00	[2]
11843	species	Halothece sp. PCC 7418	1	3	3	3	3	3.00	0.00	[3]
11844	species	Kutzneria albida	1	3	3	3	3	3.00	0.00	[3]
11845	species	Francisella philomiragia	7	3	3	3	3	3.00	0.00	[3, 3, 3, 3, 3, 3, 3]
11846	species	Halomonas sp. R57-5	1	6	6	6	6	6.00	0.00	[6]
11847	species	Antarctobacter heliothermus	1	2	2	2	2	2.00	0.00	[2]
11848	species	Thermotoga neapolitana	1	1	1	1	1	1.00	0.00	[1]
11849	species	Acetobacter sp. JWB	1	5	5	5	5	5.00	0.00	[5]
11850	species	Beggiatoa leptomitoformis	2	2	2	2	2.0	2.00	0.00	[2, 2]
11851	species	Geobacillus stearothermophilus	2	8	11		9.5	9.50	1.50	[8, 11]
11852	species	Paraburkholderia phenoliruptrix	1	6	6	6	6	6.00	0.00	[6]
11853	species	Synechococcus sp. WH 8109	1	2	2	2	2	2.00	0.00	[2]
11854	species	Lachnospiraceae bacterium oral taxon 500	1	3	3	3	3	3.00	0.00	[3]
11855	species	Synechococcus sp. WH 8102	1	2	2	2	2	2.00	0.00	[2]
11856	species	Austwickia chelonae	1	2	2	2	2	2.00	0.00	[2]
11857	species	Cryptobacterium curtum	1	3	3	3	3	3.00	0.00	[3]
11858	species	Streptomyces venezuelae	3	7	7	7	7	7.00	0.00	[7, 7, 7]
11859	species	Megasphaera elsdenii	3	7	7	7	7	7.00	0.00	[7, 7, 7]
11860	species	Sphingorhabdus flavimaris	1	2	2	2	2	2.00	0.00	[2]
11861	species	Rufibacter tibetensis	1	4	4	4	4	4.00	0.00	[4]
11862	species	Candidatus Koribacter versatilis	1	1	1	1	1	1.00	0.00	[1]
11863	species	Alteromonas sp. BL110	1	5	5	5	5	5.00	0.00	[5]
11864	species	Flagellimonas sp. HME9304	1	2	2	2	2	2.00	0.00	[2]
